-74.25,40.5,42
-74.25,40.51,42
-74.24,40.5,42
-74.24,40.51,42
-74.24,40.52,42
-74.24,40.53,42
-74.24,40.54,42
-74.23,40.51,42
-74.23,40.52,42
-74.23,40.53,42
-74.23,40.54,42
-74.23,40.55,42
-74.22,40.51,42
-74.22,40.52,42
-74.22,40.53,42
-74.22,40.54,42
-74.22,40.55,42
-74.21,40.51,42
-74.21,40.52,42
-74.21,40.53,42
-74.21,40.54,42
-74.21,40.55,42
-74.21,40.56,42
-74.2,40.52,42
-74.2,40.53,42
-74.2,40.54,42
-74.2,40.55,42
-74.2,40.56,42
-74.2,40.57,42
-74.2,40.58,42
-74.2,40.59,42
-74.2,40.62,42
-74.2,40.63,42
-74.19,40.52,42
-74.19,40.53,42
-74.19,40.54,42
-74.19,40.55,42
-74.19,40.56,42
-74.19,40.57,42
-74.19,40.58,42
-74.19,40.59,42
-74.19,40.6,42
-74.19,40.61,42
-74.19,40.62,42
-74.19,40.63,42
-74.19,40.64,42
-74.18,40.53,42
-74.18,40.54,42
-74.18,40.55,42
-74.18,40.56,42
-74.18,40.57,42
-74.18,40.58,42
-74.18,40.59,42
-74.18,40.6,42
-74.18,40.61,42
-74.18,40.62,42
-74.18,40.63,42
-74.18,40.64,42
-74.17,40.53,42
-74.17,40.54,42
-74.17,40.55,42
-74.17,40.56,42
-74.17,40.57,42
-74.17,40.58,42
-74.17,40.59,42
-74.17,40.6,42
-74.17,40.61,42
-74.17,40.62,42
-74.17,40.63,42
-74.17,40.64,42
-74.16,40.53,42
-74.16,40.54,42
-74.16,40.55,42
-74.16,40.56,42
-74.16,40.57,42
-74.16,40.58,42
-74.16,40.59,42
-74.16,40.6,42
-74.16,40.61,42
-74.16,40.62,42
-74.16,40.63,42
-74.16,40.64,42
-74.15,40.54,42
-74.15,40.55,42
-74.15,40.56,42
-74.15,40.57,42
-74.15,40.58,42
-74.15,40.59,42
-74.15,40.6,42
-74.15,40.61,42
-74.15,40.62,42
-74.15,40.63,42
-74.14,40.54,42
-74.14,40.55,42
-74.14,40.56,42
-74.14,40.57,42
-74.14,40.58,42
-74.14,40.59,42
-74.14,40.6,42
-74.14,40.61,42
-74.14,40.62,42
-74.14,40.63,42
-74.14,40.64,42
-74.13,40.54,42
-74.13,40.55,42
-74.13,40.56,42
-74.13,40.57,42
-74.13,40.58,42
-74.13,40.59,42
-74.13,40.6,42
-74.13,40.61,42
-74.13,40.62,42
-74.13,40.63,42
-74.13,40.64,42
-74.12,40.55,42
-74.12,40.56,42
-74.12,40.57,42
-74.12,40.58,42
-74.12,40.59,42
-74.12,40.6,42
-74.12,40.61,42
-74.12,40.62,42
-74.12,40.63,42
-74.12,40.64,42
-74.11,40.55,42
-74.11,40.56,42
-74.11,40.57,42
-74.11,40.58,42
-74.11,40.59,42
-74.11,40.6,42
-74.11,40.61,42
-74.11,40.62,42
-74.11,40.63,42
-74.11,40.64,42
-74.1,40.56,42
-74.1,40.57,42
-74.1,40.58,42
-74.1,40.59,42
-74.1,40.6,42
-74.1,40.61,42
-74.1,40.62,42
-74.1,40.63,42
-74.1,40.64,42
-74.09,40.57,42
-74.09,40.58,42
-74.09,40.59,42
-74.09,40.6,42
-74.09,40.61,42
-74.09,40.62,42
-74.09,40.63,42
-74.09,40.64,42
-74.08,40.58,42
-74.08,40.59,42
-74.08,40.6,42
-74.08,40.61,42
-74.08,40.62,42
-74.08,40.63,42
-74.08,40.64,42
-74.07,40.59,42
-74.07,40.6,42
-74.07,40.61,42
-74.07,40.62,42
-74.07,40.63,42
-74.07,40.64,42
-74.06,40.6,42
-74.06,40.61,42
-74.04,40.62,23
-74.04,40.63,23
-74.04,40.7,30
-74.03,40.61,23
-74.03,40.62,23
-74.03,40.63,23
-74.03,40.64,23
-74.02,40.61,23
-74.02,40.62,23
-74.02,40.63,23
-74.02,40.64,23
-74.02,40.65,23
-74.02,40.68,30
-74.02,40.69,30
-74.02,40.71,30
-74.02,40.72,30
-74.02,40.73,30
-74.01,40.58,23
-74.01,40.61,23
-74.01,40.62,23
-74.01,40.63,23
-74.01,40.64,23
-74.01,40.65,23
-74.01,40.66,23
-74.01,40.67,23
-74.01,40.68,23
-74.01,40.69,30
-74.01,40.7,30
-74.01,40.71,30
-74.01,40.72,30
-74.01,40.73,30
-74.01,40.74,30
-74.01,40.75,30
-74.01,40.76,30
-74.0,40.58,23
-74.0,40.59,23
-74.0,40.6,23
-74.0,40.61,23
-74.0,40.62,23
-74.0,40.63,23
-74.0,40.64,23
-74.0,40.65,23
-74.0,40.66,23
-74.0,40.67,23
-74.0,40.68,23
-74.0,40.69,23
-74.0,40.7,30
-74.0,40.71,30
-74.0,40.72,30
-74.0,40.73,30
-74.0,40.74,30
-74.0,40.75,30
-74.0,40.76,30
-74.0,40.77,30
-73.99,40.58,23
-73.99,40.59,23
-73.99,40.6,23
-73.99,40.61,23
-73.99,40.62,23
-73.99,40.63,23
-73.99,40.64,23
-73.99,40.65,23
-73.99,40.66,23
-73.99,40.67,23
-73.99,40.68,23
-73.99,40.69,23
-73.99,40.7,23
-73.99,40.71,30
-73.99,40.72,30
-73.99,40.73,30
-73.99,40.74,30
-73.99,40.75,30
-73.99,40.76,30
-73.99,40.77,30
-73.99,40.78,30
-73.99,40.79,30
-73.98,40.58,23
-73.98,40.59,23
-73.98,40.6,23
-73.98,40.61,23
-73.98,40.62,23
-73.98,40.63,23
-73.98,40.64,23
-73.98,40.65,23
-73.98,40.66,23
-73.98,40.67,23
-73.98,40.68,23
-73.98,40.69,23
-73.98,40.7,23
-73.98,40.71,30
-73.98,40.72,30
-73.98,40.73,30
-73.98,40.74,30
-73.98,40.75,30
-73.98,40.76,30
-73.98,40.77,30
-73.98,40.78,30
-73.98,40.79,30
-73.98,40.8,30
-73.97,40.58,23
-73.97,40.59,23
-73.97,40.6,23
-73.97,40.61,23
-73.97,40.62,23
-73.97,40.63,23
-73.97,40.64,23
-73.97,40.65,23
-73.97,40.66,23
-73.97,40.67,23
-73.97,40.68,23
-73.97,40.69,23
-73.97,40.7,23
-73.97,40.71,30
-73.97,40.72,30
-73.97,40.73,30
-73.97,40.74,30
-73.97,40.75,30
-73.97,40.76,30
-73.97,40.77,30
-73.97,40.78,30
-73.97,40.79,30
-73.97,40.8,30
-73.97,40.81,30
-73.96,40.58,23
-73.96,40.59,23
-73.96,40.6,23
-73.96,40.61,23
-73.96,40.62,23
-73.96,40.63,23
-73.96,40.64,23
-73.96,40.65,23
-73.96,40.66,23
-73.96,40.67,23
-73.96,40.68,23
-73.96,40.69,23
-73.96,40.7,23
-73.96,40.71,23
-73.96,40.72,23
-73.96,40.73,23
-73.96,40.74,40
-73.96,40.75,30
-73.96,40.76,30
-73.96,40.77,30
-73.96,40.78,30
-73.96,40.79,30
-73.96,40.8,30
-73.96,40.81,30
-73.96,40.82,30
-73.96,40.83,30
-73.95,40.58,23
-73.95,40.59,23
-73.95,40.6,23
-73.95,40.61,23
-73.95,40.62,23
-73.95,40.63,23
-73.95,40.64,23
-73.95,40.65,23
-73.95,40.66,23
-73.95,40.67,23
-73.95,40.68,23
-73.95,40.69,23
-73.95,40.7,23
-73.95,40.71,23
-73.95,40.72,23
-73.95,40.73,23
-73.95,40.74,40
-73.95,40.75,40
-73.95,40.76,30
-73.95,40.77,30
-73.95,40.78,30
-73.95,40.79,30
-73.95,40.8,30
-73.95,40.81,30
-73.95,40.82,30
-73.95,40.83,30
-73.95,40.84,30
-73.95,40.85,30
-73.94,40.57,23
-73.94,40.58,23
-73.94,40.59,23
-73.94,40.6,23
-73.94,40.61,23
-73.94,40.62,23
-73.94,40.63,23
-73.94,40.64,23
-73.94,40.65,23
-73.94,40.66,23
-73.94,40.67,23
-73.94,40.68,23
-73.94,40.69,23
-73.94,40.7,23
-73.94,40.71,23
-73.94,40.72,23
-73.94,40.73,23
-73.94,40.74,40
-73.94,40.75,40
-73.94,40.76,40
-73.94,40.77,30
-73.94,40.78,30
-73.94,40.79,30
-73.94,40.8,30
-73.94,40.81,30
-73.94,40.82,30
-73.94,40.83,30
-73.94,40.84,30
-73.94,40.85,30
-73.94,40.86,30
-73.94,40.87,30
-73.93,40.55,40
-73.93,40.56,40
-73.93,40.57,23
-73.93,40.58,23
-73.93,40.59,23
-73.93,40.6,23
-73.93,40.61,23
-73.93,40.62,23
-73.93,40.63,23
-73.93,40.64,23
-73.93,40.65,23
-73.93,40.66,23
-73.93,40.67,23
-73.93,40.68,23
-73.93,40.69,23
-73.93,40.7,23
-73.93,40.71,23
-73.93,40.72,23
-73.93,40.73,40
-73.93,40.74,40
-73.93,40.75,40
-73.93,40.76,40
-73.93,40.77,40
-73.93,40.78,30
-73.93,40.79,30
-73.93,40.8,30
-73.93,40.81,2
-73.93,40.82,2
-73.93,40.83,2
-73.93,40.84,2
-73.93,40.85,30
-73.93,40.86,30
-73.93,40.87,30
-73.93,40.88,30
-73.92,40.55,40
-73.92,40.56,40
-73.92,40.57,23
-73.92,40.58,23
-73.92,40.59,23
-73.92,40.6,23
-73.92,40.61,23
-73.92,40.62,23
-73.92,40.63,23
-73.92,40.64,23
-73.92,40.65,23
-73.92,40.66,23
-73.92,40.67,23
-73.92,40.68,23
-73.92,40.69,23
-73.92,40.7,23
-73.92,40.71,40
-73.92,40.72,40
-73.92,40.73,40
-73.92,40.74,40
-73.92,40.75,40
-73.92,40.76,40
-73.92,40.77,40
-73.92,40.78,40
-73.92,40.79,30
-73.92,40.8,30
-73.92,40.81,2
-73.92,40.82,2
-73.92,40.83,2
-73.92,40.84,2
-73.92,40.85,2
-73.92,40.86,30
-73.92,40.87,30
-73.92,40.88,2
-73.92,40.89,2
-73.92,40.9,2
-73.92,40.91,2
-73.91,40.56,40
-73.91,40.57,40
-73.91,40.58,23
-73.91,40.59,23
-73.91,40.6,23
-73.91,40.61,23
-73.91,40.62,23
-73.91,40.63,23
-73.91,40.64,23
-73.91,40.65,23
-73.91,40.66,23
-73.91,40.67,23
-73.91,40.68,23
-73.91,40.69,23
-73.91,40.7,40
-73.91,40.71,40
-73.91,40.72,40
-73.91,40.73,40
-73.91,40.74,40
-73.91,40.75,40
-73.91,40.76,40
-73.91,40.77,40
-73.91,40.78,40
-73.91,40.79,30
-73.91,40.8,2
-73.91,40.81,2
-73.91,40.82,2
-73.91,40.83,2
-73.91,40.84,2
-73.91,40.85,2
-73.91,40.86,2
-73.91,40.87,30
-73.91,40.88,2
-73.91,40.89,2
-73.91,40.9,2
-73.91,40.91,2
-73.91,40.92,59
-73.9,40.56,40
-73.9,40.57,40
-73.9,40.58,23
-73.9,40.59,23
-73.9,40.6,23
-73.9,40.61,23
-73.9,40.62,23
-73.9,40.63,23
-73.9,40.64,23
-73.9,40.65,23
-73.9,40.66,23
-73.9,40.67,23
-73.9,40.68,23
-73.9,40.69,40
-73.9,40.7,40
-73.9,40.71,40
-73.9,40.72,40
-73.9,40.73,40
-73.9,40.74,40
-73.9,40.75,40
-73.9,40.76,40
-73.9,40.77,40
-73.9,40.78,40
-73.9,40.79,40
-73.9,40.8,2
-73.9,40.81,2
-73.9,40.82,2
-73.9,40.83,2
-73.9,40.84,2
-73.9,40.85,2
-73.9,40.86,2
-73.9,40.87,2
-73.9,40.88,2
-73.9,40.89,2
-73.9,40.9,2
-73.9,40.91,2
-73.9,40.92,59
-73.89,40.56,40
-73.89,40.57,40
-73.89,40.58,23
-73.89,40.59,23
-73.89,40.6,23
-73.89,40.61,23
-73.89,40.62,23
-73.89,40.63,23
-73.89,40.64,23
-73.89,40.65,23
-73.89,40.66,23
-73.89,40.67,23
-73.89,40.68,23
-73.89,40.69,40
-73.89,40.7,40
-73.89,40.71,40
-73.89,40.72,40
-73.89,40.73,40
-73.89,40.74,40
-73.89,40.75,40
-73.89,40.76,40
-73.89,40.77,40
-73.89,40.78,40
-73.89,40.79,2
-73.89,40.8,2
-73.89,40.81,2
-73.89,40.82,2
-73.89,40.83,2
-73.89,40.84,2
-73.89,40.85,2
-73.89,40.86,2
-73.89,40.87,2
-73.89,40.88,2
-73.89,40.89,2
-73.89,40.9,2
-73.89,40.91,59
-73.89,40.92,59
-73.88,40.57,40
-73.88,40.58,23
-73.88,40.59,23
-73.88,40.6,23
-73.88,40.61,23
-73.88,40.62,23
-73.88,40.63,23
-73.88,40.64,23
-73.88,40.65,23
-73.88,40.66,23
-73.88,40.67,23
-73.88,40.68,23
-73.88,40.69,23
-73.88,40.7,40
-73.88,40.71,40
-73.88,40.72,40
-73.88,40.73,40
-73.88,40.74,40
-73.88,40.75,40
-73.88,40.76,40
-73.88,40.77,40
-73.88,40.78,40
-73.88,40.79,2
-73.88,40.8,2
-73.88,40.81,2
-73.88,40.82,2
-73.88,40.83,2
-73.88,40.84,2
-73.88,40.85,2
-73.88,40.86,2
-73.88,40.87,2
-73.88,40.88,2
-73.88,40.89,2
-73.88,40.9,2
-73.88,40.91,59
-73.88,40.92,59
-73.87,40.57,40
-73.87,40.58,23
-73.87,40.59,23
-73.87,40.6,23
-73.87,40.61,23
-73.87,40.62,23
-73.87,40.63,23
-73.87,40.64,23
-73.87,40.65,23
-73.87,40.66,23
-73.87,40.67,23
-73.87,40.68,23
-73.87,40.69,23
-73.87,40.7,40
-73.87,40.71,40
-73.87,40.72,40
-73.87,40.73,40
-73.87,40.74,40
-73.87,40.75,40
-73.87,40.76,40
-73.87,40.77,40
-73.87,40.78,40
-73.87,40.79,40
-73.87,40.8,2
-73.87,40.81,2
-73.87,40.82,2
-73.87,40.83,2
-73.87,40.84,2
-73.87,40.85,2
-73.87,40.86,2
-73.87,40.87,2
-73.87,40.88,2
-73.87,40.89,2
-73.87,40.9,2
-73.87,40.91,59
-73.87,40.92,59
-73.86,40.57,40
-73.86,40.58,40
-73.86,40.59,23
-73.86,40.6,23
-73.86,40.61,23
-73.86,40.62,23
-73.86,40.63,23
-73.86,40.64,23
-73.86,40.65,23
-73.86,40.66,40
-73.86,40.67,23
-73.86,40.68,40
-73.86,40.69,40
-73.86,40.7,40
-73.86,40.71,40
-73.86,40.72,40
-73.86,40.73,40
-73.86,40.74,40
-73.86,40.75,40
-73.86,40.76,40
-73.86,40.77,40
-73.86,40.78,40
-73.86,40.79,40
-73.86,40.8,2
-73.86,40.81,2
-73.86,40.82,2
-73.86,40.83,2
-73.86,40.84,2
-73.86,40.85,2
-73.86,40.86,2
-73.86,40.87,2
-73.86,40.88,2
-73.86,40.89,2
-73.86,40.9,2
-73.86,40.91,59
-73.86,40.92,59
-73.85,40.58,40
-73.85,40.59,23
-73.85,40.6,23
-73.85,40.61,23
-73.85,40.62,23
-73.85,40.63,23
-73.85,40.64,23
-73.85,40.65,40
-73.85,40.66,40
-73.85,40.67,40
-73.85,40.68,40
-73.85,40.69,40
-73.85,40.7,40
-73.85,40.71,40
-73.85,40.72,40
-73.85,40.73,40
-73.85,40.74,40
-73.85,40.75,40
-73.85,40.76,40
-73.85,40.77,40
-73.85,40.78,40
-73.85,40.79,40
-73.85,40.8,40
-73.85,40.81,2
-73.85,40.82,2
-73.85,40.83,2
-73.85,40.84,2
-73.85,40.85,2
-73.85,40.86,2
-73.85,40.87,2
-73.85,40.88,2
-73.85,40.89,2
-73.85,40.9,2
-73.85,40.91,59
-73.85,40.92,59
-73.84,40.58,40
-73.84,40.59,40
-73.84,40.6,23
-73.84,40.61,23
-73.84,40.62,23
-73.84,40.63,23
-73.84,40.64,40
-73.84,40.65,40
-73.84,40.66,40
-73.84,40.67,40
-73.84,40.68,40
-73.84,40.69,40
-73.84,40.7,40
-73.84,40.71,40
-73.84,40.72,40
-73.84,40.73,40
-73.84,40.74,40
-73.84,40.75,40
-73.84,40.76,40
-73.84,40.77,40
-73.84,40.78,40
-73.84,40.79,40
-73.84,40.8,40
-73.84,40.81,2
-73.84,40.82,2
-73.84,40.83,2
-73.84,40.84,2
-73.84,40.85,2
-73.84,40.86,2
-73.84,40.87,2
-73.84,40.88,2
-73.84,40.89,2
-73.84,40.9,2
-73.84,40.91,59
-73.84,40.92,59
-73.83,40.58,40
-73.83,40.59,40
-73.83,40.6,40
-73.83,40.61,40
-73.83,40.62,40
-73.83,40.63,40
-73.83,40.64,40
-73.83,40.65,40
-73.83,40.66,40
-73.83,40.67,40
-73.83,40.68,40
-73.83,40.69,40
-73.83,40.7,40
-73.83,40.71,40
-73.83,40.72,40
-73.83,40.73,40
-73.83,40.74,40
-73.83,40.75,40
-73.83,40.76,40
-73.83,40.77,40
-73.83,40.78,40
-73.83,40.79,40
-73.83,40.8,40
-73.83,40.81,2
-73.83,40.82,2
-73.83,40.83,2
-73.83,40.84,2
-73.83,40.85,2
-73.83,40.86,2
-73.83,40.87,2
-73.83,40.88,2
-73.83,40.89,2
-73.83,40.9,59
-73.83,40.91,59
-73.83,40.92,59
-73.82,40.59,40
-73.82,40.6,40
-73.82,40.61,40
-73.82,40.62,40
-73.82,40.63,40
-73.82,40.64,40
-73.82,40.65,40
-73.82,40.66,40
-73.82,40.67,40
-73.82,40.68,40
-73.82,40.69,40
-73.82,40.7,40
-73.82,40.71,40
-73.82,40.72,40
-73.82,40.73,40
-73.82,40.74,40
-73.82,40.75,40
-73.82,40.76,40
-73.82,40.77,40
-73.82,40.78,40
-73.82,40.79,40
-73.82,40.8,40
-73.82,40.81,2
-73.82,40.82,2
-73.82,40.83,2
-73.82,40.84,2
-73.82,40.85,2
-73.82,40.86,2
-73.82,40.87,2
-73.82,40.88,2
-73.82,40.89,2
-73.82,40.9,59
-73.82,40.91,59
-73.82,40.92,59
-73.81,40.59,40
-73.81,40.6,40
-73.81,40.61,40
-73.81,40.62,40
-73.81,40.63,40
-73.81,40.64,40
-73.81,40.65,40
-73.81,40.66,40
-73.81,40.67,40
-73.81,40.68,40
-73.81,40.69,40
-73.81,40.7,40
-73.81,40.71,40
-73.81,40.72,40
-73.81,40.73,40
-73.81,40.74,40
-73.81,40.75,40
-73.81,40.76,40
-73.81,40.77,40
-73.81,40.78,40
-73.81,40.79,40
-73.81,40.8,40
-73.81,40.81,2
-73.81,40.82,2
-73.81,40.85,2
-73.81,40.86,2
-73.81,40.87,2
-73.81,40.88,2
-73.81,40.89,59
-73.81,40.9,59
-73.81,40.91,59
-73.81,40.92,59
-73.8,40.59,40
-73.8,40.6,40
-73.8,40.61,40
-73.8,40.62,40
-73.8,40.63,40
-73.8,40.64,40
-73.8,40.65,40
-73.8,40.66,40
-73.8,40.67,40
-73.8,40.68,40
-73.8,40.69,40
-73.8,40.7,40
-73.8,40.71,40
-73.8,40.72,40
-73.8,40.73,40
-73.8,40.74,40
-73.8,40.75,40
-73.8,40.76,40
-73.8,40.77,40
-73.8,40.78,40
-73.8,40.79,40
-73.8,40.8,40
-73.8,40.81,2
-73.8,40.85,2
-73.8,40.86,2
-73.8,40.87,2
-73.8,40.88,2
-73.8,40.89,59
-73.8,40.9,59
-73.8,40.91,59
-73.8,40.92,59
-73.79,40.59,40
-73.79,40.6,40
-73.79,40.61,40
-73.79,40.62,40
-73.79,40.63,40
-73.79,40.64,40
-73.79,40.65,40
-73.79,40.66,40
-73.79,40.67,40
-73.79,40.68,40
-73.79,40.69,40
-73.79,40.7,40
-73.79,40.71,40
-73.79,40.72,40
-73.79,40.73,40
-73.79,40.74,40
-73.79,40.75,40
-73.79,40.76,40
-73.79,40.77,40
-73.79,40.78,40
-73.79,40.79,40
-73.79,40.8,2
-73.79,40.86,2
-73.79,40.87,2
-73.79,40.88,2
-73.79,40.89,59
-73.79,40.9,59
-73.79,40.91,59
-73.79,40.92,59
-73.78,40.59,40
-73.78,40.6,40
-73.78,40.61,40
-73.78,40.62,40
-73.78,40.63,40
-73.78,40.64,40
-73.78,40.65,40
-73.78,40.66,40
-73.78,40.67,40
-73.78,40.68,40
-73.78,40.69,40
-73.78,40.7,40
-73.78,40.71,40
-73.78,40.72,40
-73.78,40.73,40
-73.78,40.74,40
-73.78,40.75,40
-73.78,40.76,40
-73.78,40.77,40
-73.78,40.78,40
-73.78,40.79,40
-73.78,40.89,59
-73.78,40.9,59
-73.78,40.91,59
-73.78,40.92,59
-73.77,40.6,40
-73.77,40.61,40
-73.77,40.62,40
-73.77,40.63,40
-73.77,40.64,40
-73.77,40.65,40
-73.77,40.66,40
-73.77,40.67,40
-73.77,40.68,40
-73.77,40.69,40
-73.77,40.7,40
-73.77,40.71,40
-73.77,40.72,40
-73.77,40.73,40
-73.77,40.74,40
-73.77,40.75,40
-73.77,40.76,40
-73.77,40.77,40
-73.77,40.78,40
-73.77,40.79,40
-73.77,40.85,2
-73.77,40.88,59
-73.77,40.9,59
-73.77,40.91,59
-73.77,40.92,59
-73.76,40.6,40
-73.76,40.61,40
-73.76,40.62,29
-73.76,40.63,40
-73.76,40.64,40
-73.76,40.65,40
-73.76,40.66,40
-73.76,40.67,40
-73.76,40.68,40
-73.76,40.69,40
-73.76,40.7,40
-73.76,40.71,40
-73.76,40.72,40
-73.76,40.73,40
-73.76,40.74,40
-73.76,40.75,40
-73.76,40.76,40
-73.76,40.77,40
-73.76,40.78,40
-73.76,40.79,40
-73.76,40.8,29
-73.76,40.81,29
-73.76,40.91,59
-73.76,40.92,59
-73.75,40.59,40
-73.75,40.6,40
-73.75,40.61,40
-73.75,40.62,29
-73.75,40.63,29
-73.75,40.64,40
-73.75,40.65,40
-73.75,40.66,40
-73.75,40.67,40
-73.75,40.68,40
-73.75,40.69,40
-73.75,40.7,40
-73.75,40.71,40
-73.75,40.72,40
-73.75,40.73,40
-73.75,40.74,40
-73.75,40.75,40
-73.75,40.76,40
-73.75,40.77,40
-73.75,40.78,40
-73.75,40.79,29
-73.75,40.8,29
-73.75,40.81,29
-73.75,40.82,29
-73.75,40.83,29
-73.75,40.92,59
-73.74,40.59,29
-73.74,40.6,40
-73.74,40.61,29
-73.74,40.62,29
-73.74,40.63,29
-73.74,40.64,29
-73.74,40.65,40
-73.74,40.66,40
-73.74,40.67,40
-73.74,40.68,40
-73.74,40.69,40
-73.74,40.7,40
-73.74,40.71,40
-73.74,40.72,40
-73.74,40.73,40
-73.74,40.74,40
-73.74,40.75,40
-73.74,40.76,40
-73.74,40.77,40
-73.74,40.78,29
-73.74,40.79,29
-73.74,40.8,29
-73.74,40.81,29
-73.74,40.82,29
-73.74,40.83,29
-73.74,40.84,29
-73.73,40.59,29
-73.73,40.6,29
-73.73,40.61,29
-73.73,40.62,29
-73.73,40.63,29
-73.73,40.64,29
-73.73,40.65,40
-73.73,40.66,40
-73.73,40.67,40
-73.73,40.68,40
-73.73,40.69,40
-73.73,40.7,40
-73.73,40.71,40
-73.73,40.72,40
-73.73,40.73,40
-73.73,40.74,40
-73.73,40.75,40
-73.73,40.76,40
-73.73,40.77,29
-73.73,40.78,29
-73.73,40.79,29
-73.73,40.8,29
-73.73,40.81,29
-73.73,40.82,29
-73.73,40.83,29
-73.73,40.84,29
-73.73,40.85,29
-73.72,40.59,29
-73.72,40.6,29
-73.72,40.61,29
-73.72,40.62,29
-73.72,40.63,29
-73.72,40.64,29
-73.72,40.65,29
-73.72,40.66,29
-73.72,40.67,29
-73.72,40.68,29
-73.72,40.69,29
-73.72,40.7,29
-73.72,40.71,29
-73.72,40.72,29
-73.72,40.73,40
-73.72,40.74,40
-73.72,40.75,40
-73.72,40.76,40
-73.72,40.77,29
-73.72,40.78,29
-73.72,40.79,29
-73.72,40.8,29
-73.72,40.81,29
-73.72,40.82,29
-73.72,40.83,29
-73.72,40.84,29
-73.72,40.85,29
-73.72,40.86,29
-73.71,40.59,29
-73.71,40.6,29
-73.71,40.61,29
-73.71,40.62,29
-73.71,40.63,29
-73.71,40.64,29
-73.71,40.65,29
-73.71,40.66,29
-73.71,40.67,29
-73.71,40.68,29
-73.71,40.69,29
-73.71,40.7,29
-73.71,40.71,29
-73.71,40.72,29
-73.71,40.73,40
-73.71,40.74,40
-73.71,40.75,40
-73.71,40.76,29
-73.71,40.77,29
-73.71,40.78,29
-73.71,40.79,29
-73.71,40.8,29
-73.71,40.81,29
-73.71,40.82,29
-73.71,40.83,29
-73.71,40.84,29
-73.71,40.85,29
-73.71,40.86,29
-73.7,40.59,29
-73.7,40.6,29
-73.7,40.61,29
-73.7,40.62,29
-73.7,40.63,29
-73.7,40.64,29
-73.7,40.65,29
-73.7,40.66,29
-73.7,40.67,29
-73.7,40.68,29
-73.7,40.69,29
-73.7,40.7,29
-73.7,40.71,29
-73.7,40.72,29
-73.7,40.73,29
-73.7,40.74,40
-73.7,40.75,29
-73.7,40.76,29
-73.7,40.77,29
-73.7,40.78,29
-73.7,40.79,29
-73.7,40.8,29
-73.7,40.81,29
-73.7,40.82,29
-73.7,40.83,29
-73.7,40.84,29
-73.7,40.85,29
-73.7,40.86,29
